user_id,has_hc,count_hc
https://twitter.com/ermbates,0,0
https://twitter.com/Joan_JJ_Mc,0,0
https://twitter.com/aneikaangus,0,0
https://twitter.com/NPFMatt,1,2
https://twitter.com/NPFMatt,1,2
https://twitter.com/bhminfo,0,0
https://twitter.com/4myFirstHome,0,0
https://twitter.com/SparkBestSeller,0,0
https://twitter.com/justacooldude,0,0
https://twitter.com/sunderland_hour,0,0
https://twitter.com/WittichJuliette,0,0
https://twitter.com/BirminghamLiver,0,0
https://twitter.com/muzirajohnson,0,0
https://twitter.com/DiabetesPolicy,0,0
https://twitter.com/pjlynch,0,0
https://twitter.com/OneTongueJohnny,0,0
https://twitter.com/franzi2709,0,0
https://twitter.com/Intimitest,0,0
https://twitter.com/d4d2fiveboys,0,0
https://twitter.com/StartUpRealTime,0,0
https://twitter.com/larryde843,0,0
https://twitter.com/HubBucket,0,0
https://twitter.com/julietrosejames,0,0
https://twitter.com/RickGuasco,0,0
https://twitter.com/SallyEllingwor1,0,0
https://twitter.com/crisbergerot,0,0
https://twitter.com/crisbergerot,0,0
https://twitter.com/QueenPAC32,1,1
https://twitter.com/realphildabney1,0,0
https://twitter.com/drdrsagar,0,0
https://twitter.com/NIHprevents,0,0
https://twitter.com/RGVDSA,0,0
https://twitter.com/Chemonics,0,0
https://twitter.com/ATClosingTheGap,0,0
https://twitter.com/TheBlackWildcat,0,0
https://twitter.com/TheBlackWildcat,0,0
https://twitter.com/DementiaAB_NT,0,0
https://twitter.com/CPTSDRecovery,0,0
https://twitter.com/CPTSDRecovery,0,0
https://twitter.com/DingDongGame2,0,0
https://twitter.com/CaseyElkinsDNP,0,0
https://twitter.com/CaseyElkinsDNP,0,0
https://twitter.com/QuantiHealth_HL,0,0
https://twitter.com/DaleJr288,1,1
https://twitter.com/francescofrong2,0,0
https://twitter.com/MarkFeltham666,0,0
https://twitter.com/max_poplawski,1,1
https://twitter.com/MariaJRibal,0,0
https://twitter.com/RCPCHScotland,0,0
https://twitter.com/njokingumi,0,0
https://twitter.com/buyse_sophie,0,0
https://twitter.com/bcowie08,0,0
https://twitter.com/DameDidi,0,0
https://twitter.com/NFibro,1,1
https://twitter.com/RespectYourself,0,0
https://twitter.com/MyRedmoon77,0,0
https://twitter.com/migrainesallday,0,0
https://twitter.com/DNARNAATP,1,1
https://twitter.com/Rickkaufman07,0,0
https://twitter.com/Folasoj,0,0
https://twitter.com/Sarah77Griggs,0,0
https://twitter.com/MHNRNetwork,0,0
https://twitter.com/PandoraReport,0,0
https://twitter.com/gerbdm,1,1
https://twitter.com/Jenn__Layton,0,0
https://twitter.com/Jenn__Layton,0,0
https://twitter.com/Sumivector,1,1
https://twitter.com/SMCMVCD,0,0
https://twitter.com/LisaHaganLit,0,0
https://twitter.com/ClarePelham,0,0
https://twitter.com/MiltonBroome,0,0
https://twitter.com/doctorkarpoff,0,0
https://twitter.com/msultani,0,0
https://twitter.com/chamber1313,0,0
https://twitter.com/BatZaidi,0,0
https://twitter.com/RoperfreeBrand,0,0
https://twitter.com/neonatalmeeting,0,0
https://twitter.com/Robtweetsitall,0,0
https://twitter.com/Robtweetsitall,0,0
https://twitter.com/strokesnippets,0,0
https://twitter.com/WestLakeLegalGr,0,0
https://twitter.com/CurrentlyBill,0,0
https://twitter.com/slvrdragonfly,0,0
https://twitter.com/EmotionPainCare,0,0
https://twitter.com/DrBBouffard,1,2
https://twitter.com/Omi_082,0,0
https://twitter.com/myfarewellnote,0,0
https://twitter.com/IAPAC,0,0
https://twitter.com/ShopGMOFreeUK,0,0
https://twitter.com/TheAnalyst15166,0,0
https://twitter.com/TSC4Autism,0,0
https://twitter.com/PeptidesIntl,0,0
https://twitter.com/TAMHBlog,0,0
https://twitter.com/fgforex,0,0
https://twitter.com/IVFand40,1,1
https://twitter.com/Samarhafida,0,0
https://twitter.com/FixersUK,0,0
https://twitter.com/Captain_RedWolf,0,0
https://twitter.com/LiAilan2,1,1
https://twitter.com/datt_colette,0,0
https://twitter.com/DrGarySharpe,0,0
https://twitter.com/DrGarySharpe,0,0
https://twitter.com/grahamsphillips,0,0
https://twitter.com/dxcaresolutions,0,0
https://twitter.com/ourkidsthrive,0,0
https://twitter.com/WendellGMilesMD,0,0
https://twitter.com/BCCancer,0,0
https://twitter.com/benwimbushSCORD,0,0
https://twitter.com/GfZucchi,0,0
https://twitter.com/RamanPa16942762,0,0
https://twitter.com/fangsbites,0,0
https://twitter.com/DrDave01,0,0
https://twitter.com/JLillyShow,0,0
https://twitter.com/ArtfulSpoons,0,0
https://twitter.com/UNAIDS_RST_ESA,0,0
https://twitter.com/AcordaNews,0,0
https://twitter.com/DrSadhanaJ,0,0
https://twitter.com/DrSadhanaJ,0,0
https://twitter.com/atlsjkdm,0,0
https://twitter.com/JoeBlow604,1,1
https://twitter.com/SycamoreTrustUK,0,0
https://twitter.com/LESepilepsy,1,1
https://twitter.com/Heledd_Wyn,0,0
https://twitter.com/PeterCoghlan1,0,0
https://twitter.com/SandyAlz,1,1
https://twitter.com/olgatgn,1,2
https://twitter.com/mtnsofmymind,0,0
https://twitter.com/robertaevcastro,0,0
https://twitter.com/CBaileyMD,0,0
https://twitter.com/CBaileyMD,0,0
https://twitter.com/CWB_CSSP,0,0
https://twitter.com/WebbRichardA,0,0
https://twitter.com/WebbRichardA,0,0
